10,100,1000,10000,20000
0.0,0.0002,0.0207,1.925,7.8468
0.0,0.0001,0.0175,1.9487,9.071
0.0,0.0002,0.0183,1.93,8.1078
0.0,0.0001,0.0176,1.8814,7.6766
0.0,0.0001,0.0164,1.8736,7.6022
0.0,0.0001,0.0171,1.8987,7.5864
0.0,0.0002,0.0173,1.9015,8.9304
0.0,0.0001,0.0184,1.8948,7.6252
0.0,0.0002,0.0165,1.901,8.9403
0.0,0.0001,0.017,1.8484,7.4975
0.0,0.0001,0.0168,1.8741,7.6405
0.0,0.0001,0.0175,1.8776,7.5766
0.0,0.0003,0.0159,1.8715,7.5998
0.0,0.0001,0.0161,1.8571,7.585
0.0,0.0001,0.016,1.8759,7.5422
0.0,0.0001,0.0159,1.8643,9.0038
0.0,0.0001,0.0171,1.8776,7.7626
0.0,0.0001,0.0174,1.9443,9.0438
0.0,0.0001,0.0209,1.9251,7.7238
0.0,0.0002,0.0177,1.8532,7.5807
0.0,0.0001,0.0167,1.9334,7.5162
0.0,0.0001,0.0164,1.8503,7.5289
0.0,0.0003,0.0173,3.1282,7.7934
0.0,0.0001,0.0176,1.8764,7.7441
0.0,0.0001,0.0169,1.9039,8.7614
0.0,0.0001,0.0167,1.8566,7.5515
0.0,0.0001,0.0169,1.8879,9.0511
0.0,0.0001,0.0179,1.8905,7.5239
0.0,0.0001,0.0153,1.821,7.452
0.0,0.0001,0.0183,1.9173,7.6424
0.0,0.0001,0.0166,1.7893,7.348
0.0,0.0001,0.0165,1.8761,9.2161
0.0,0.0001,0.016,1.8449,7.3066
0.0,0.0002,0.0182,1.8809,8.9737
0.0,0.0002,0.0169,1.8822,7.495
0.0,0.0001,0.0205,1.8147,7.4627
0.0,0.0002,0.0192,1.8941,7.3893
0.0,0.0001,0.0164,1.8492,7.4763
0.0,0.0002,0.0173,3.2888,7.6189
0.0,0.0002,0.0234,1.8007,7.4693
0.0,0.0001,0.0169,1.8448,8.8309
0.0,0.0001,0.0163,1.902,7.6073
0.0,0.0001,0.0173,1.9103,7.7061
0.0,0.0001,0.0183,1.9504,7.6024
0.0,0.0001,0.016,1.7981,7.4978
0.0,0.0002,0.0177,1.9137,7.4258
0.0,0.0001,0.016,1.8476,7.4299
0.0,0.0001,0.0166,1.9036,9.1023
0.0,0.0001,0.0167,1.918,7.9879
0.0,0.0001,0.0174,1.9238,9.0761
0.0,0.0001,0.0157,1.8455,7.8093
0.0,0.0001,0.0166,1.8884,7.666
0.0,0.0001,0.0167,1.8725,7.3789
0.0,0.0001,0.0156,1.7942,7.3954
0.0,0.0001,0.0158,3.3263,7.4876
0.0,0.0001,0.0157,1.8546,7.381
0.0,0.0001,0.0168,1.9011,8.9076
0.0,0.0001,0.0181,1.8828,7.7007
0.0,0.0002,0.0169,1.8781,7.5665
0.0,0.0001,0.0168,1.9052,7.5656
0.0,0.0001,0.0166,1.88,7.4691
0.0,0.0001,0.0182,1.8586,7.5197
0.0,0.0001,0.0166,1.8714,7.5437
0.0,0.0001,0.0158,1.879,8.9829
0.0,0.0001,0.017,1.9054,7.6317
0.0,0.0001,0.016,1.8887,8.9284
0.0,0.0001,0.0174,1.903,7.6041
0.0,0.0001,0.0159,1.922,7.5624
0.0,0.0004,0.0188,1.9707,7.9852
0.0,0.0002,0.0171,1.9659,7.9143
0.0,0.0001,0.0174,3.3366,7.8606
0.0,0.0001,0.0175,1.9521,7.8836
0.0,0.0002,0.017,1.9704,9.2715
0.0,0.0001,0.016,1.8715,7.4945
0.0,0.0001,0.0157,1.8459,8.8678
0.0,0.0001,0.0166,1.9038,7.5663
0.0,0.0002,0.0213,1.8471,7.5203
0.0,0.0001,0.0162,1.8974,7.4927
0.0,0.0001,0.0168,1.8451,7.4192
0.0,0.0002,0.0168,3.1585,7.5377
0.0,0.0001,0.0165,1.8945,7.5034
0.0,0.0001,0.0164,1.8551,8.7497
0.0,0.0001,0.0167,1.8285,7.3632
0.0,0.0001,0.0158,1.8336,7.4366
0.0,0.0001,0.0184,1.9529,7.7136
0.0,0.0003,0.0167,1.8493,7.4705
0.0,0.0001,0.0169,2.9462,7.5457
0.0,0.0001,0.017,1.8476,7.4653
0.0,0.0001,0.0157,1.8666,8.8118
0.0,0.0001,0.0159,1.8558,7.4816
0.0,0.0001,0.016,1.8664,7.4936
0.0,0.0001,0.0173,1.9069,7.6022
0.0,0.0001,0.0157,1.8681,7.5116
0.0,0.0003,0.0157,1.867,7.6832
0.0,0.0001,0.0171,1.8747,8.1781
0.0,0.0001,0.0172,1.9687,9.2892
0.0,0.0002,0.0195,1.9292,7.7521
0.0,0.0001,0.0164,1.9194,9.1483
0.0,0.0001,0.0165,1.9296,7.8988
0.0,0.0001,0.0169,1.9515,9.0595
